ModificationID,InventoryID,OrderItemID,Quantity,Cost
44007,15,88651,1,1
44008,1,88653,1,0.25
44009,29,88657,1,0.25
44010,29,88657,1,1
44011,26,88659,1,0.25
44012,33,88669,1,0.25
44013,28,88671,1,0.25
44014,32,88674,1,1
44015,5,88676,1,1
44016,15,88677,1,1
44017,15,88679,1,0.25
44018,6,88681,1,1
44019,2,88683,1,1
44020,31,88684,1,0.25
44021,28,88686,1,1
44022,26,88688,1,0.25
44023,26,88689,1,1
44024,21,88694,1,0.25
44025,2,88698,1,0.25
44026,2,88700,1,0.25
44027,18,88701,1,0.25
44028,25,88707,1,1
44029,3,88708,1,0.25
44030,7,88709,1,0.25
44031,7,88709,1,1
44032,12,88712,1,0.25
44033,29,88716,1,0.25
44034,8,88717,1,0.25
44035,26,88721,1,0.25
44036,18,88722,1,0.25
44037,18,88722,1,1
44038,15,88723,1,0.25
44039,15,88723,1,1
44040,17,88724,1,0.25
44041,11,88725,1,0.25
44042,2,88726,1,0.25
44043,18,88730,1,0.25
44044,18,88736,1,1
44045,28,88740,1,1
44046,20,88741,1,1
44047,2,88742,1,0.25
44048,9,88744,1,0.25
44049,5,88749,1,1
44050,4,88750,1,0.25
44051,4,88750,1,1
44052,28,88753,1,0.25
44053,25,88756,1,0.25
44054,13,88757,1,0.25
44055,27,88761,1,0.25
44056,18,88762,1,0.25
44057,15,88763,1,0.25
44058,26,88766,1,0.25
44059,26,88766,1,1
44060,16,88770,1,1
44061,17,88777,1,1
44062,32,88778,1,1
44063,25,88779,1,1
44064,14,88791,1,0.25
44065,11,88794,1,0.25
44066,16,88797,1,0.25
44067,13,88803,1,0.25
44068,13,88803,1,1
44069,11,88805,1,1
44070,13,88809,1,0.25
44071,13,88809,1,1
44072,22,88810,1,0.25
44073,22,88811,1,1
44074,24,88815,1,1
44075,13,88820,1,0.25
44076,13,88820,1,1
44077,29,88823,1,1
44078,26,88824,1,1
44079,27,88825,1,0.25
44080,27,88825,1,1
44081,24,88830,1,0.25
44082,28,88831,1,0.25
44083,28,88831,1,1
44084,30,88840,1,0.25
44085,30,88840,1,1
44086,21,88842,1,0.25
44087,21,88848,1,0.25
44088,27,88856,1,1
44089,1,88860,1,0.25
44090,26,88861,1,0.25
44091,17,88865,1,1
44092,25,88870,1,1
44093,27,88871,1,1
44094,23,88873,1,0.25
44095,18,88875,1,0.25
44096,2,88876,1,0.25
44097,21,88877,1,1
44098,8,88878,1,0.25
44099,20,88879,1,1
44100,3,88885,1,0.25
44101,32,88888,1,1
44102,16,88893,1,0.25
44103,25,88894,1,0.25
44104,2,88899,1,0.25
44105,2,88899,1,1
44106,4,88901,1,0.25
44107,4,88902,1,1
44108,26,88904,1,1
44109,6,88905,1,0.25
44110,30,88908,1,1
44111,11,88910,1,0.25
44112,11,88910,1,1
44113,4,88911,1,1
44114,25,88913,1,0.25
44115,25,88913,1,1
44116,29,88918,1,0.25
44117,25,88922,1,0.25
44118,18,88924,1,1
44119,33,88926,1,1
44120,28,88927,1,1
44121,3,88928,1,0.25
44122,32,88929,1,1
44123,3,88934,1,1
44124,32,88935,1,0.25
44125,33,88937,1,0.25
44126,33,88937,1,1
44127,33,88940,1,0.25
44128,33,88940,1,1
44129,25,88943,1,1
44130,14,88945,1,1
44131,28,88947,1,0.25
44132,29,88954,1,0.25
44133,7,88955,1,1
44134,2,88957,1,0.25
44135,27,88958,1,0.25
44136,20,88961,1,0.25
44137,9,88964,1,0.25
44138,11,88965,1,0.25
44139,9,88966,1,0.25
44140,25,88967,1,1
44141,27,88969,1,0.25
44142,27,88969,1,1
44143,4,88971,1,0.25
44144,22,88972,1,0.25
44145,22,88972,1,1
44146,33,88974,1,0.25
44147,31,88976,1,0.25
44148,15,88979,1,0.25
44149,23,88980,1,0.25
44150,23,88980,1,1
44151,30,88986,1,0.25
44152,13,88991,1,1
44153,21,88993,1,0.25
44154,25,88996,1,1
44155,31,88997,1,1
44156,4,88999,1,0.25
44157,8,89001,1,1
44158,18,89002,1,0.25
44159,10,89003,1,0.25
44160,24,89004,1,0.25
44161,5,89006,1,1
44162,6,89007,1,1
44163,5,89008,1,0.25
44164,9,89009,1,0.25
44165,13,89010,1,0.25
44166,10,89012,1,0.25
44167,3,89013,1,1
44168,33,89016,1,0.25
44169,33,89018,1,1
44170,3,89019,1,1
44171,27,89020,1,0.25
44172,9,89023,1,0.25
44173,13,89034,1,1
44174,33,89035,1,0.25
44175,11,89036,1,0.25
44176,29,89039,1,0.25
44177,2,89040,1,1
44178,33,89041,1,0.25
44179,1,89044,1,0.25
44180,15,89045,1,1
44181,15,89047,1,0.25
44182,30,89051,1,1
44183,10,89052,1,0.25
44184,3,89054,1,0.25
44185,29,89059,1,0.25
44186,20,89062,1,1
44187,4,89066,1,0.25
44188,4,89066,1,1
44189,8,89067,1,1
44190,12,89068,1,0.25
44191,12,89068,1,1
44192,2,89070,1,0.25
44193,13,89075,1,0.25
44194,19,89078,1,0.25
44195,12,89082,1,0.25
44196,26,89085,1,1
44197,20,89086,1,1
44198,24,89088,1,0.25
44199,2,89089,1,0.25
44200,12,89091,1,0.25
44201,12,89091,1,1
44202,6,89094,1,0.25
44203,21,89098,1,0.25
44204,1,89101,1,0.25
44205,1,89101,1,1
44206,3,89102,1,1
44207,1,89105,1,0.25
44208,18,89106,1,1
44209,23,89107,1,1
44210,21,89109,1,0.25
44211,21,89109,1,1
44212,7,89113,1,1
44213,31,89122,1,1
44214,33,89123,1,0.25
44215,1,89130,1,1
44216,6,89133,1,1
44217,20,89135,1,0.25
44218,1,89136,1,0.25
44219,25,89137,1,0.25
44220,25,89137,1,1
44221,27,89138,1,1
44222,31,89139,1,1
44223,10,89143,1,0.25
44224,10,89143,1,1
44225,14,89144,1,1
44226,30,89145,1,1
44227,28,89147,1,0.25
44228,33,89148,1,1
44229,3,89149,1,0.25
44230,16,89152,1,0.25
44231,17,89153,1,1
44232,13,89154,1,1
44233,21,89156,1,0.25
44234,22,89158,1,0.25
44235,16,89160,1,0.25
44236,16,89160,1,1
44237,28,89162,1,0.25
44238,9,89163,1,1
44239,19,89164,1,1
44240,1,89165,1,0.25
44241,8,89168,1,0.25
44242,23,89171,1,0.25
44243,3,89172,1,0.25
44244,3,89172,1,1
44245,21,89173,1,0.25
44246,20,89174,1,0.25
44247,9,89175,1,1
44248,12,89179,1,0.25
44249,9,89182,1,1
44250,18,89183,1,1
44251,17,89184,1,0.25
44252,2,89187,1,1
44253,4,89189,1,1
44254,18,89190,1,0.25
44255,18,89190,1,1
44256,5,89191,1,0.25
44257,11,89196,1,0.25
44258,11,89196,1,1
44259,16,89199,1,0.25
44260,29,89200,1,1
44261,5,89205,1,1
44262,11,89209,1,1
44263,14,89210,1,0.25
44264,19,89211,1,0.25
44265,25,89212,1,0.25
44266,27,89214,1,0.25
44267,18,89216,1,1
44268,28,89224,1,1
44269,8,89227,1,0.25
44270,18,89234,1,0.25
44271,8,89236,1,0.25
44272,31,89238,1,1
44273,16,89241,1,0.25
44274,16,89241,1,1
44275,16,89244,1,0.25
44276,9,89245,1,0.25
44277,20,89246,1,1
44278,9,89247,1,0.25
44279,2,89248,1,0.25
44280,26,89250,1,1
44281,19,89251,1,1
44282,6,89252,1,1
44283,33,89262,1,0.25
44284,1,89263,1,0.25
44285,20,89265,1,1
44286,13,89271,1,0.25
44287,24,89274,1,0.25
44288,5,89277,1,0.25
44289,32,89279,1,1
44290,10,89280,1,0.25
44291,3,89282,1,0.25
44292,6,89283,1,1
44293,24,89284,1,1
44294,7,89291,1,0.25
44295,20,89293,1,1
44296,6,89296,1,1
44297,15,89297,1,0.25
44298,29,89298,1,1
44299,26,89302,1,0.25
44300,15,89303,1,0.25
44301,15,89303,1,1
44302,32,89304,1,0.25
44303,32,89304,1,1
44304,2,89305,1,0.25
44305,6,89307,1,0.25
44306,24,89308,1,0.25
44307,31,89310,1,0.25
44308,31,89316,1,0.25
44309,31,89317,1,1
44310,7,89319,1,1
44311,22,89320,1,0.25
44312,1,89323,1,1
44313,20,89325,1,0.25
44314,8,89328,1,0.25
44315,26,89329,1,0.25
44316,11,89333,1,0.25
44317,20,89334,1,1
44318,24,89335,1,0.25
44319,22,89337,1,0.25
44320,22,89337,1,1
44321,26,89342,1,0.25
44322,11,89345,1,1
44323,17,89346,1,1
44324,27,89347,1,0.25
44325,2,89349,1,1
44326,3,89350,1,0.25
44327,15,89352,1,0.25
44328,3,89358,1,0.25
44329,23,89362,1,0.25
44330,10,89364,1,0.25
44331,14,89368,1,0.25
44332,5,89369,1,0.25
44333,3,89370,1,1
44334,29,89371,1,0.25
44335,29,89371,1,1
44336,19,89373,1,0.25
44337,19,89373,1,1
44338,30,89375,1,1
44339,18,89376,1,0.25
44340,20,89379,1,0.25
44341,13,89380,1,0.25
44342,13,89380,1,1
44343,16,89382,1,1
44344,18,89384,1,1
44345,31,89387,1,1
44346,5,89392,1,1
44347,14,89393,1,0.25
44348,31,89395,1,0.25
44349,33,89400,1,1
44350,33,89405,1,0.25
44351,19,89407,1,0.25
44352,2,89412,1,1
44353,32,89415,1,1
44354,19,89416,1,0.25
44355,20,89420,1,0.25
44356,20,89420,1,1
44357,19,89424,1,0.25
44358,26,89425,1,0.25
44359,26,89425,1,1
44360,32,89427,1,1
44361,32,89430,1,1
44362,1,89440,1,0.25
44363,17,89442,1,0.25
44364,17,89442,1,1
44365,17,89449,1,1
44366,6,89450,1,0.25
44367,5,89451,1,0.25
44368,24,89452,1,1
44369,29,89455,1,1
44370,7,89459,1,1
44371,3,89460,1,1
44372,16,89463,1,0.25
44373,30,89464,1,0.25
44374,20,89465,1,0.25
44375,2,89466,1,1
44376,5,89467,1,0.25
44377,5,89468,1,1
44378,8,89471,1,1
44379,15,89475,1,1
44380,30,89477,1,0.25
44381,23,89481,1,0.25
44382,7,89482,1,1
44383,7,89485,1,0.25
44384,7,89485,1,1
44385,9,89489,1,0.25
44386,9,89489,1,1
44387,30,89490,1,0.25
44388,19,89491,1,1
44389,16,89492,1,0.25
44390,26,89493,1,1
44391,20,89495,1,1
44392,7,89496,1,0.25
44393,33,89498,1,1
44394,12,89500,1,1
44395,24,89501,1,0.25
44396,8,89503,1,0.25
44397,21,89505,1,0.25
44398,4,89506,1,0.25
44399,10,89508,1,0.25
44400,28,89512,1,0.25
44401,22,89517,1,1
44402,5,89519,1,1
44403,12,89523,1,0.25
44404,9,89525,1,0.25
44405,9,89525,1,1
44406,16,89527,1,0.25
44407,16,89527,1,1
44408,25,89532,1,0.25
44409,6,89533,1,0.25
44410,24,89534,1,0.25
44411,21,89536,1,1
44412,19,89538,1,1
44413,32,89542,1,0.25
44414,12,89548,1,0.25
44415,7,89552,1,0.25
44416,22,89555,1,1
44417,1,89556,1,1
44418,20,89558,1,1
44419,15,89562,1,0.25
44420,21,89566,1,0.25
44421,22,89568,1,0.25
44422,9,89569,1,0.25
44423,14,89571,1,0.25
44424,14,89571,1,1
44425,8,89572,1,0.25
44426,8,89572,1,1
44427,28,89575,1,0.25
44428,24,89576,1,0.25
44429,11,89577,1,1
44430,20,89578,1,1
44431,23,89582,1,0.25
44432,8,89584,1,0.25
44433,20,89586,1,1
44434,7,89587,1,0.25
44435,2,89588,1,0.25
44436,7,89589,1,1
44437,15,89591,1,1
44438,8,89592,1,0.25
44439,8,89593,1,1
44440,7,89597,1,1
44441,30,89598,1,1
44442,29,89600,1,0.25
44443,13,89602,1,0.25
44444,17,89610,1,1
44445,1,89612,1,1
44446,5,89618,1,1
44447,2,89619,1,1
44448,1,89620,1,0.25
44449,1,89620,1,1
44450,25,89621,1,0.25
44451,17,89623,1,1
44452,30,89626,1,0.25
44453,9,89627,1,1
44454,13,89629,1,0.25
44455,8,89630,1,0.25
44456,20,89632,1,0.25
44457,9,89635,1,1
44458,22,89643,1,1
44459,15,89645,1,1
44460,8,89647,1,1
44461,29,89648,1,0.25
44462,14,89651,1,0.25
44463,20,89653,1,1
44464,27,89655,1,1
44465,9,89656,1,0.25
44466,9,89656,1,1
44467,18,89659,1,0.25
44468,4,89660,1,1
44469,22,89661,1,1
44470,8,89662,1,1
44471,1,89664,1,1
44472,16,89666,1,0.25
44473,16,89666,1,1
44474,1,89669,1,0.25
44475,12,89670,1,0.25
44476,23,89671,1,0.25
44477,15,89674,1,1
44478,9,89675,1,1
44479,3,89679,1,1
44480,26,89681,1,0.25
44481,25,89682,1,0.25
44482,26,89690,1,0.25
44483,28,89691,1,1
44484,5,89693,1,1
44485,6,89694,1,1
44486,1,89698,1,0.25
44487,1,89698,1,1
44488,17,89700,1,0.25
44489,6,89701,1,1
44490,20,89703,1,0.25
44491,2,89704,1,0.25
44492,20,89705,1,0.25
44493,20,89705,1,1
44494,23,89706,1,0.25
44495,17,89708,1,0.25
44496,25,89710,1,0.25
44497,25,89710,1,1
44498,6,89712,1,0.25
44499,13,89714,1,0.25
44500,25,89715,1,0.25
44501,24,89716,1,1
44502,22,89717,1,1
44503,23,89718,1,1
44504,4,89719,1,0.25
44505,4,89719,1,1
44506,1,89722,1,0.25
44507,28,89723,1,0.25
44508,6,89726,1,1
44509,33,89727,1,0.25
44510,28,89729,1,1
44511,24,89731,1,0.25
44512,23,89733,1,0.25
44513,7,89736,1,0.25
44514,19,89738,1,0.25
44515,32,89739,1,1
44516,11,89742,1,0.25
44517,11,89742,1,1
44518,14,89745,1,1
44519,5,89749,1,1
44520,24,89751,1,0.25
44521,6,89753,1,1
44522,4,89757,1,1
44523,27,89758,1,0.25
44524,32,89760,1,1
44525,8,89761,1,0.25
44526,32,89764,1,1
44527,6,89765,1,1
44528,1,89766,1,1
44529,29,89767,1,0.25
44530,19,89768,1,1
44531,2,89770,1,0.25
44532,10,89773,1,0.25
44533,10,89773,1,1
44534,29,89774,1,0.25
44535,16,89779,1,1
44536,7,89782,1,0.25
44537,7,89782,1,1
44538,25,89783,1,1
44539,19,89784,1,0.25
44540,8,89787,1,1
44541,10,89788,1,0.25
44542,33,89792,1,0.25
44543,31,89798,1,0.25
44544,21,89799,1,0.25
44545,23,89802,1,1
44546,33,89803,1,1
44547,17,89804,1,0.25
44548,9,89805,1,0.25
44549,10,89809,1,1
44550,20,89811,1,1
44551,18,89816,1,1
44552,14,89818,1,0.25
44553,33,89819,1,1
44554,29,89820,1,0.25
44555,29,89820,1,1
44556,23,89822,1,0.25
44557,24,89829,1,0.25
44558,24,89832,1,0.25
44559,24,89832,1,1
44560,30,89833,1,1
44561,25,89835,1,0.25
44562,17,89836,1,0.25
44563,17,89836,1,1
44564,18,89837,1,0.25
44565,7,89840,1,0.25
44566,10,89841,1,1
44567,5,89844,1,1
44568,29,89845,1,0.25
44569,12,89846,1,0.25
44570,12,89847,1,0.25
44571,2,89850,1,0.25
44572,4,89852,1,0.25
44573,25,89853,1,0.25
44574,25,89853,1,1
44575,15,89854,1,0.25
44576,8,89860,1,1
44577,25,89861,1,0.25
44578,29,89862,1,1
44579,15,89863,1,0.25
44580,22,89865,1,1
44581,11,89867,1,0.25
44582,30,89869,1,1
44583,19,89875,1,0.25
44584,17,89876,1,1
44585,13,89877,1,0.25
44586,30,89880,1,0.25
44587,30,89882,1,0.25
44588,30,89882,1,1
44589,6,89884,1,0.25
44590,6,89884,1,1
44591,2,89885,1,0.25
44592,2,89885,1,1
44593,27,89886,1,1
44594,23,89887,1,1
44595,22,89889,1,1
44596,1,89897,1,1
44597,6,89898,1,1
44598,19,89899,1,0.25
44599,5,89900,1,1
44600,28,89901,1,0.25
44601,28,89901,1,1
44602,17,89908,1,1
44603,11,89910,1,1
44604,27,89911,1,0.25
44605,8,89913,1,1
44606,8,89914,1,0.25
44607,6,89915,1,1
44608,11,89917,1,1
44609,6,89920,1,0.25
44610,6,89920,1,1
44611,8,89921,1,1
44612,10,89927,1,0.25
44613,12,89928,1,0.25
44614,17,89932,1,1
44615,18,89935,1,0.25
44616,18,89935,1,1
44617,11,89937,1,1
44618,17,89939,1,0.25
44619,9,89940,1,0.25
44620,11,89941,1,1
44621,11,89942,1,1
44622,8,89943,1,0.25
44623,8,89943,1,1
44624,12,89945,1,1
44625,6,89946,1,0.25
44626,6,89946,1,1
44627,21,89948,1,0.25
44628,21,89948,1,1
44629,1,89949,1,0.25
44630,1,89949,1,1
44631,2,89950,1,1
44632,31,89951,1,0.25
44633,1,89954,1,0.25
44634,12,89955,1,1
44635,11,89958,1,0.25
44636,11,89958,1,1
44637,20,89959,1,0.25
44638,20,89959,1,1
44639,29,89960,1,0.25
44640,28,89961,1,1
44641,1,89965,1,1
44642,24,89970,1,0.25
44643,4,89972,1,1
44644,22,89974,1,1
44645,25,89975,1,0.25
44646,2,89976,1,0.25
44647,2,89976,1,1
44648,9,89978,1,1
44649,2,89980,1,0.25
44650,2,89980,1,1
44651,24,89983,1,0.25
44652,9,89985,1,0.25
44653,9,89990,1,0.25
44654,29,89991,1,1
44655,3,89992,1,0.25
44656,13,89993,1,0.25
44657,20,89995,1,0.25
44658,32,89999,1,0.25
44659,22,90001,1,1
44660,14,90003,1,0.25
44661,12,90004,1,1
44662,30,90005,1,0.25
44663,19,90008,1,1
44664,21,90010,1,0.25
44665,10,90012,1,1
44666,20,90014,1,0.25
44667,20,90014,1,1
44668,28,90015,1,1
44669,2,90021,1,0.25
44670,27,90025,1,1
44671,20,90026,1,1
44672,15,90027,1,1
44673,25,90032,1,1
44674,1,90035,1,0.25
44675,1,90036,1,1
44676,28,90037,1,1
44677,29,90038,1,1
44678,10,90039,1,1
44679,8,90040,1,0.25
44680,8,90040,1,1
44681,9,90041,1,1
44682,13,90043,1,0.25
44683,10,90046,1,1
44684,9,90048,1,1
44685,23,90049,1,1
44686,8,90054,1,0.25
44687,17,90056,1,1
44688,23,90057,1,1
44689,24,90059,1,1
44690,7,90064,1,1
44691,29,90066,1,1
44692,33,90067,1,1
44693,5,90068,1,0.25
44694,1,90074,1,1
44695,18,90075,1,1
44696,3,90081,1,1
44697,22,90084,1,0.25
44698,3,90086,1,0.25
44699,4,90088,1,1
44700,26,90091,1,0.25
44701,26,90091,1,1
44702,27,90097,1,1
44703,22,90098,1,1
44704,14,90100,1,0.25
44705,11,90101,1,1
44706,10,90103,1,0.25
44707,6,90105,1,0.25
44708,6,90105,1,1
44709,31,90106,1,1
44710,30,90107,1,1
44711,31,90108,1,0.25
44712,19,90109,1,0.25
44713,19,90109,1,1
44714,32,90116,1,1
44715,8,90119,1,1
44716,23,90120,1,1
44717,30,90121,1,1
44718,23,90124,1,1
44719,16,90125,1,0.25
44720,16,90125,1,1
44721,3,90127,1,0.25
44722,27,90128,1,0.25
44723,5,90129,1,1
44724,16,90133,1,1
44725,10,90134,1,0.25
44726,1,90135,1,0.25
44727,22,90139,1,1
44728,11,90142,1,1
44729,32,90143,1,0.25
44730,32,90143,1,1
44731,27,90148,1,0.25
44732,11,90150,1,0.25
44733,19,90152,1,1
44734,12,90154,1,1
44735,15,90157,1,1
44736,6,90158,1,0.25
44737,7,90160,1,1
44738,11,90162,1,1
44739,6,90163,1,0.25
44740,2,90166,1,0.25
44741,11,90167,1,1
44742,16,90168,1,0.25
44743,2,90169,1,0.25
44744,2,90169,1,1
44745,31,90171,1,0.25
44746,7,90174,1,1
44747,30,90175,1,1
44748,8,90176,1,0.25
44749,33,90177,1,0.25
44750,33,90177,1,1
44751,30,90178,1,0.25
44752,31,90179,1,0.25
44753,18,90182,1,1
44754,4,90186,1,0.25
44755,4,90186,1,1
44756,32,90187,1,0.25
44757,17,90190,1,1
44758,1,90191,1,0.25
44759,1,90192,1,0.25
44760,5,90197,1,1
44761,21,90198,1,0.25
44762,9,90200,1,1
44763,17,90202,1,0.25
44764,6,90206,1,0.25
44765,4,90207,1,1
44766,18,90212,1,0.25
44767,6,90213,1,1
44768,15,90214,1,0.25
44769,17,90216,1,1
44770,23,90217,1,0.25
44771,6,90219,1,1
44772,13,90222,1,0.25
44773,12,90225,1,0.25
44774,24,90226,1,1
44775,22,90234,1,0.25
44776,22,90234,1,1
44777,26,90237,1,0.25
44778,7,90240,1,1
44779,33,90244,1,0.25
44780,28,90247,1,0.25
44781,5,90248,1,1
44782,13,90249,1,0.25
44783,15,90250,1,0.25
44784,33,90252,1,0.25
44785,21,90254,1,0.25
44786,6,90255,1,0.25
44787,13,90258,1,0.25
44788,13,90258,1,1
44789,19,90260,1,0.25
44790,19,90260,1,1
44791,3,90262,1,0.25
44792,2,90263,1,1
44793,17,90265,1,1
44794,20,90267,1,0.25
44795,22,90271,1,1
44796,32,90273,1,1
44797,19,90275,1,0.25
44798,29,90280,1,1
44799,14,90281,1,0.25
44800,18,90284,1,0.25
44801,25,90285,1,1
44802,10,90286,1,0.25
44803,32,90287,1,0.25
44804,25,90292,1,1
44805,26,90297,1,1
44806,5,90299,1,1
44807,18,90300,1,0.25
44808,18,90300,1,1
44809,8,90301,1,1
44810,21,90302,1,0.25
44811,18,90303,1,0.25
44812,29,90306,1,1
44813,25,90307,1,0.25
44814,21,90309,1,0.25
44815,21,90309,1,1
44816,3,90311,1,0.25
44817,12,90312,1,0.25
44818,33,90313,1,1
44819,5,90314,1,0.25
44820,14,90316,1,0.25
44821,21,90319,1,0.25
44822,20,90322,1,0.25
44823,23,90323,1,1
44824,33,90324,1,0.25
44825,33,90324,1,1
44826,32,90325,1,1
44827,18,90330,1,0.25
44828,26,90334,1,0.25
44829,31,90335,1,1
44830,6,90337,1,0.25
44831,18,90341,1,0.25
44832,1,90343,1,0.25
44833,31,90344,1,0.25
44834,26,90346,1,1
44835,29,90347,1,1
44836,6,90351,1,0.25
44837,18,90352,1,1
44838,19,90355,1,1
44839,25,90356,1,1
44840,10,90358,1,0.25
44841,12,90360,1,1
44842,4,90361,1,1
44843,21,90363,1,0.25
44844,2,90366,1,1
44845,18,90368,1,1
44846,15,90370,1,1
44847,21,90372,1,0.25
44848,7,90376,1,1
44849,27,90381,1,1
44850,1,90384,1,1
44851,14,90386,1,0.25
44852,32,90388,1,0.25
44853,27,90389,1,1
44854,29,90390,1,1
44855,12,90391,1,0.25
44856,26,90397,1,1
44857,21,90399,1,0.25
44858,24,90400,1,0.25
44859,33,90402,1,0.25
44860,9,90406,1,1
44861,6,90407,1,0.25
44862,20,90410,1,0.25
44863,31,90411,1,1
44864,2,90413,1,0.25
44865,8,90414,1,0.25
44866,2,90417,1,0.25
44867,4,90419,1,0.25
44868,12,90420,1,0.25
44869,12,90420,1,1
44870,12,90421,1,0.25
44871,1,90422,1,1
44872,25,90423,1,0.25
44873,8,90424,1,0.25
44874,21,90425,1,0.25
44875,17,90427,1,1
44876,33,90429,1,0.25
44877,4,90431,1,0.25
44878,4,90431,1,1
44879,29,90433,1,1
44880,3,90435,1,1
44881,15,90436,1,0.25
44882,17,90437,1,1
44883,16,90439,1,1
44884,21,90440,1,1
44885,26,90441,1,1
44886,22,90442,1,0.25
44887,22,90442,1,1
44888,2,90446,1,0.25
44889,6,90447,1,1
44890,6,90453,1,1
44891,16,90454,1,1
44892,3,90455,1,0.25
44893,17,90456,1,1
44894,30,90458,1,1
44895,10,90459,1,1
44896,24,90460,1,0.25
44897,24,90460,1,1
44898,15,90461,1,0.25
44899,13,90463,1,0.25
44900,13,90463,1,1
44901,9,90464,1,1
44902,15,90465,1,0.25
44903,5,90466,1,1
44904,17,90469,1,1
44905,31,90471,1,1
44906,29,90472,1,1
44907,23,90474,1,0.25
44908,4,90476,1,0.25
44909,6,90479,1,1
44910,23,90481,1,0.25
44911,17,90483,1,0.25
44912,23,90484,1,1
44913,27,90485,1,1
44914,24,90488,1,0.25
44915,18,90490,1,0.25
44916,18,90490,1,1
44917,15,90491,1,1
44918,13,90493,1,0.25
44919,5,90495,1,0.25
44920,22,90497,1,0.25
44921,5,90499,1,0.25
44922,5,90499,1,1
44923,25,90501,1,0.25
44924,21,90502,1,0.25
44925,21,90509,1,0.25
44926,17,90512,1,1
44927,10,90513,1,1
44928,23,90514,1,1
44929,28,90521,1,0.25
44930,10,90522,1,0.25
44931,30,90524,1,0.25
44932,13,90526,1,0.25
44933,13,90526,1,1
44934,12,90528,1,1
44935,9,90530,1,0.25
44936,16,90531,1,0.25
44937,15,90532,1,1
44938,16,90537,1,1
44939,27,90538,1,1
44940,20,90544,1,1
44941,20,90548,1,1
44942,3,90549,1,0.25
44943,3,90549,1,1
44944,33,90554,1,1
44945,11,90555,1,0.25
44946,28,90557,1,0.25
44947,20,90558,1,1
44948,22,90560,1,0.25
44949,6,90563,1,1
44950,19,90564,1,1
44951,1,90565,1,1
44952,9,90566,1,0.25
44953,9,90566,1,1
44954,17,90567,1,0.25
44955,9,90569,1,0.25
44956,19,90578,1,0.25
44957,24,90580,1,1
44958,28,90581,1,0.25
44959,28,90581,1,1
44960,6,90584,1,1
44961,6,90585,1,0.25
44962,6,90586,1,1
44963,17,90588,1,0.25
44964,25,90592,1,0.25
44965,19,90599,1,0.25
44966,3,90600,1,0.25
44967,27,90604,1,1
44968,9,90610,1,0.25
44969,21,90612,1,1
44970,23,90614,1,1
44971,15,90615,1,0.25
44972,25,90620,1,1
44973,30,90622,1,1
44974,14,90623,1,0.25
44975,14,90624,1,0.25
44976,14,90624,1,1
44977,29,90625,1,0.25
44978,33,90626,1,1
44979,12,90628,1,1
44980,16,90630,1,1
44981,31,90631,1,0.25
44982,12,90633,1,0.25
44983,26,90637,1,1
44984,14,90640,1,1
44985,30,90641,1,0.25
44986,32,90642,1,1
44987,25,90643,1,0.25
44988,20,90644,1,0.25
44989,31,90645,1,1
44990,1,90646,1,1
44991,25,90647,1,0.25
44992,26,90648,1,1
44993,26,90650,1,1
44994,30,90651,1,0.25
44995,8,90652,1,1
44996,24,90653,1,1
44997,23,90656,1,0.25
44998,19,90658,1,0.25
44999,29,90663,1,1
45000,22,90665,1,1
45001,9,90666,1,0.25
45002,32,90667,1,1
45003,20,90668,1,0.25
45004,14,90671,1,0.25
45005,22,90672,1,1
45006,16,90673,1,0.25
45007,16,90673,1,1
45008,29,90674,1,1
45009,31,90678,1,1
45010,15,90681,1,0.25
45011,19,90682,1,0.25
45012,19,90682,1,1
45013,1,90684,1,1
45014,32,90688,1,0.25
45015,33,90692,1,1
45016,6,90694,1,0.25
45017,6,90694,1,1
45018,3,90695,1,0.25
45019,30,90696,1,0.25
45020,1,90697,1,0.25
45021,1,90697,1,1
45022,21,90698,1,0.25
45023,21,90698,1,1
45024,26,90702,1,0.25
45025,10,90707,1,0.25
45026,10,90707,1,1
45027,12,90708,1,0.25
45028,30,90716,1,1
45029,28,90717,1,1
45030,18,90719,1,0.25
45031,18,90719,1,1
45032,1,90721,1,1
45033,19,90723,1,0.25
45034,5,90726,1,0.25
45035,4,90728,1,0.25
45036,21,90729,1,0.25
45037,8,90732,1,1
45038,32,90736,1,0.25
45039,18,90743,1,1
45040,9,90748,1,0.25
45041,17,90750,1,0.25
45042,27,90751,1,1
45043,11,90752,1,0.25
45044,32,90759,1,1
45045,32,90761,1,0.25
45046,30,90765,1,1
45047,7,90766,1,0.25
45048,7,90766,1,1
45049,9,90768,1,1
45050,20,90769,1,1
45051,17,90772,1,1
45052,9,90775,1,1
45053,5,90777,1,0.25
45054,2,90780,1,0.25
45055,11,90782,1,0.25
45056,15,90784,1,1
45057,13,90785,1,0.25
45058,7,90790,1,0.25
45059,27,90792,1,0.25
45060,21,90793,1,1
45061,17,90797,1,0.25
45062,17,90797,1,1
45063,10,90799,1,1
45064,24,90800,1,0.25
45065,29,90801,1,0.25
45066,23,90803,1,1
45067,23,90804,1,1
45068,25,90808,1,0.25
45069,25,90808,1,1
45070,13,90810,1,1
45071,5,90811,1,0.25
45072,2,90812,1,1
45073,31,90813,1,1
45074,5,90814,1,0.25
45075,4,90815,1,0.25
45076,4,90815,1,1
45077,20,90820,1,0.25
45078,16,90822,1,1
