OrderItemID,MenuID,Price,QuantityPurchased,OrderID,Size
109097,10,5.9,1,105728,0
109098,17,7.2,1,105729,-1
109099,11,5.85,1,105730,-1
109100,31,19.5,2,105731,1
109101,16,15.0,2,105732,0
109102,22,18.39,2,105733,0
109103,24,7.75,1,105734,0
109104,17,6.45,1,105735,0
109105,15,7.5,1,105736,0
109106,10,5.9,1,105737,0
109107,11,6.1,1,105738,0
109108,1,7.55,1,105739,1
109109,28,7.25,1,105740,-1
109110,8,8.25,1,105741,0
109111,28,14.5,2,105742,-1
109112,5,16.0,2,105743,-1
109113,27,15.0,2,105744,0
109114,14,16.0,2,105745,1
109115,32,15.0,2,105746,-1
109116,7,16.5,2,105747,1
109117,33,17.5,2,105748,-1
109118,27,17.0,2,105749,0
109119,19,16.0,2,105750,0
109120,31,18.0,2,105751,0
109121,15,7.0,1,105752,-1
109122,16,16.0,2,105753,1
109123,11,6.85,1,105754,1
109124,8,16.0,2,105755,0
109125,21,9.69,1,105756,1
109126,8,7.5,1,105757,-1
109127,17,13.9,2,105758,-1
109128,11,13.7,2,105759,1
109129,25,15.9,2,105760,1
109130,23,6.55,1,105761,-1
109131,14,9.0,1,105761,1
109132,26,7.75,1,105762,0
109133,30,7.75,1,105763,0
109134,8,15.0,2,105764,-1
109135,29,8.25,1,105765,-1
109136,18,8.25,1,105766,1
109137,16,16.0,2,105767,-1
109138,11,12.2,2,105768,0
109139,18,7.75,1,105769,0
109140,21,16.39,2,105770,0
109141,23,15.1,2,105771,-1
109142,11,14.7,2,105772,0
109143,11,11.2,2,105773,-1
109144,13,7.0,1,105774,-1
109145,7,14.5,2,105775,-1
109146,3,14.5,2,105776,-1
109147,23,14.1,2,105777,0
109148,31,15.0,2,105777,-1
109149,17,6.95,1,105778,-1
109150,18,8.25,1,105779,1
109151,31,8.75,1,105780,1
109152,8,8.75,1,105781,1
109153,28,7.25,1,105782,-1
109154,5,17.5,2,105783,0
109155,21,16.39,2,105784,0
109156,21,16.39,2,105785,0
109157,9,16.0,2,105785,0
109158,2,7.75,1,105786,1
109159,31,17.0,2,105787,1
109160,21,17.89,2,105788,-1
109161,12,15.1,2,105789,-1
109162,10,6.4,1,105789,-1
109163,9,17.0,2,105790,1
109164,13,16.0,2,105790,1
109165,10,7.15,1,105791,0
109166,10,11.8,2,105792,0
109167,21,8.44,1,105793,0
109168,27,15.0,2,105794,0
109169,25,6.45,1,105795,0
109170,6,18.0,2,105796,1
109171,6,7.75,1,105797,0
109172,11,11.2,2,105798,-1
109173,25,11.9,2,105799,-1
109174,19,18.5,2,105800,1
109175,13,7.0,1,105801,-1
109176,28,7.75,1,105802,0
109177,3,14.5,2,105803,-1
109178,18,8.25,1,105804,1
109179,15,15.0,2,105805,0
109180,27,8.25,1,105806,-1
109181,19,7.75,1,105807,0
109182,24,7.25,1,105808,-1
109183,15,14.0,2,105809,-1
109184,10,12.8,2,105810,1
109185,10,11.8,2,105811,0
109186,27,7.0,1,105812,-1
109187,1,7.05,1,105813,0
109188,28,14.5,2,105814,-1
109189,3,8.25,1,105815,-1
109190,22,8.69,1,105816,1
109191,5,14.0,2,105817,-1
109192,25,13.4,2,105818,0
109193,6,7.5,1,105819,0
109194,24,14.5,2,105820,-1
109195,13,15.0,2,105821,0
109196,13,14.5,2,105822,-1
109197,33,17.5,2,105823,1
109198,30,15.5,2,105824,0
109199,16,15.0,2,105825,0
109200,7,16.5,2,105826,-1
109201,12,7.05,1,105827,0
109202,26,9.0,1,105828,0
109203,2,8.25,1,105829,0
109204,22,9.44,1,105830,0
109205,13,9.25,1,105831,1
109206,4,16.0,2,105832,1
109207,23,7.05,1,105833,0
109208,7,16.5,2,105834,1
109209,26,7.5,1,105835,-1
109210,23,8.3,1,105836,0
109211,31,8.25,1,105837,0
109212,24,7.75,1,105838,0
109213,5,15.0,2,105839,0
109214,18,8.25,1,105840,-1
109215,19,8.0,1,105841,0
109216,17,13.9,2,105842,1
109217,2,7.75,1,105842,1
109218,6,7.75,1,105843,0
109219,19,8.25,1,105844,1
109220,10,5.9,1,105845,0
109221,30,15.5,2,105845,0
109222,5,15.0,2,105846,0
109223,24,14.5,2,105846,-1
109224,24,15.0,2,105847,-1
109225,28,15.5,2,105848,0
109226,1,15.6,2,105849,1
109227,6,8.0,1,105850,1
109228,11,6.6,1,105851,-1
109229,20,8.5,1,105852,1
109230,30,7.25,1,105853,-1
109231,31,9.25,1,105854,0
109232,17,6.95,1,105855,1
109233,19,8.5,1,105856,-1
109234,10,7.15,1,105857,0
109235,22,9.69,1,105858,1
109236,28,8.25,1,105859,1
109237,29,7.5,1,105860,-1
109238,8,9.0,1,105861,0
109239,3,16.5,2,105862,1
109240,10,12.3,2,105863,0
109241,3,7.75,1,105864,0
109242,22,15.39,2,105865,-1
109243,25,13.9,2,105866,-1
109244,5,7.75,1,105867,0
109245,18,8.25,1,105868,1
109246,12,7.05,1,105869,0
109247,20,8.5,1,105870,1
109248,31,15.0,2,105871,-1
109249,3,15.5,2,105872,0
109250,6,7.75,1,105873,0
109251,33,8.0,1,105874,0
109252,6,16.0,2,105875,1
109253,25,7.2,1,105876,-1
109254,18,15.5,2,105877,0
109255,15,17.5,2,105878,0
109256,7,14.5,2,105879,-1
109257,24,17.5,2,105880,0
109258,10,11.8,2,105881,0
109259,29,7.75,1,105882,0
109260,17,13.4,2,105883,0
109261,10,12.3,2,105884,0
109262,21,16.39,2,105885,0
109263,13,9.0,1,105885,1
109264,8,19.0,2,105886,1
109265,23,8.05,1,105887,0
109266,6,7.5,1,105888,0
109267,11,12.2,2,105889,0
109268,14,18.0,2,105890,1
109269,14,15.0,2,105891,0
109270,25,6.95,1,105892,-1
109271,12,17.1,2,105893,1
109272,32,9.0,1,105894,0
109273,33,8.5,1,105895,-1
109274,16,8.0,1,105896,-1
109275,15,8.5,1,105897,0
109276,27,8.0,1,105898,1
109277,3,15.5,2,105899,0
109278,24,7.25,1,105900,-1
109279,29,15.5,2,105901,0
109280,12,6.8,1,105902,-1
109281,32,9.25,1,105903,0
109282,5,14.0,2,105904,-1
109283,32,7.5,1,105905,-1
109284,24,14.5,2,105906,-1
109285,10,13.3,2,105907,1
109286,5,7.0,1,105908,-1
109287,26,16.5,2,105909,1
109288,20,18.5,2,105910,1
109289,19,8.25,1,105911,1
109290,21,8.69,1,105912,-1
109291,23,14.1,2,105913,0
109292,9,15.5,2,105914,-1
109293,29,7.75,1,105915,0
109294,5,16.0,2,105916,1
109295,30,7.75,1,105917,0
109296,26,8.25,1,105918,1
109297,18,14.5,2,105919,-1
109298,5,8.0,1,105920,-1
109299,11,6.6,1,105921,1
109300,31,7.5,1,105922,-1
109301,21,8.44,1,105923,0
109302,5,8.0,1,105924,1
109303,19,8.25,1,105925,-1
109304,26,9.25,1,105926,1
109305,14,7.5,1,105927,0
109306,3,8.25,1,105928,-1
109307,3,14.5,2,105929,-1
109308,4,14.5,2,105930,-1
109309,8,17.0,2,105931,1
109310,6,8.0,1,105932,1
109311,7,8.75,1,105933,0
109312,3,14.5,2,105934,-1
109313,6,8.0,1,105935,-1
109314,4,18.0,2,105936,1
109315,21,8.19,1,105937,0
109316,27,8.5,1,105938,0
109317,31,15.0,2,105939,-1
109318,18,16.5,2,105940,1
109319,19,7.25,1,105941,-1
109320,28,16.5,2,105942,1
109321,30,7.25,1,105943,-1
109322,15,7.0,1,105944,-1
109323,11,13.2,2,105945,1
109324,14,14.0,2,105946,-1
109325,28,7.25,1,105947,-1
109326,7,18.5,2,105948,1
109327,33,9.75,1,105949,1
109328,23,14.1,2,105950,0
109329,26,15.5,2,105951,0
109330,17,6.2,1,105952,-1
109331,1,8.3,1,105953,0
109332,32,19.0,2,105954,1
109333,12,13.6,2,105955,-1
109334,4,7.0,1,105956,-1
109335,11,6.1,1,105957,0
109336,13,14.0,2,105958,-1
109337,14,8.5,1,105959,0
109338,12,6.8,1,105959,-1
109339,26,8.25,1,105960,-1
109340,30,16.5,2,105961,-1
109341,11,12.7,2,105962,0
109342,28,7.25,1,105963,-1
109343,4,8.5,1,105964,0
109344,33,8.5,1,105965,1
109345,9,15.0,2,105966,-1
109346,10,13.3,2,105967,-1
109347,5,7.5,1,105968,0
109348,21,8.19,1,105969,0
109349,23,14.1,2,105970,0
109350,6,7.0,1,105971,-1
109351,33,8.75,1,105972,1
109352,22,8.19,1,105973,0
109353,20,7.75,1,105974,0
109354,20,8.5,1,105975,1
109355,14,7.5,1,105976,0
109356,3,15.5,2,105977,0
109357,16,16.0,2,105978,1
109358,27,7.25,1,105979,-1
109359,1,15.1,2,105980,1
109360,25,14.4,2,105981,-1
109361,3,15.5,2,105982,0
109362,2,14.5,2,105983,0
109363,20,14.5,2,105984,-1
109364,4,15.0,2,105985,0
109365,26,8.25,1,105986,1
109366,5,15.0,2,105987,0
109367,5,7.75,1,105988,0
109368,23,7.3,1,105989,0
109369,11,12.2,2,105990,0
109370,33,8.0,1,105991,0
109371,12,7.05,1,105991,0
109372,14,14.5,2,105992,-1
109373,14,8.25,1,105993,-1
109374,18,17.5,2,105994,0
109375,1,7.55,1,105995,1
109376,8,16.0,2,105996,0
109377,33,9.0,1,105997,0
109378,29,7.75,1,105998,0
109379,21,17.39,2,105999,1
109380,24,8.75,1,106000,0
109381,27,8.25,1,106001,1
109382,11,11.7,2,106002,-1
109383,8,16.0,2,106003,0
109384,10,7.65,1,106004,1
109385,17,13.9,2,106005,1
109386,15,8.0,1,106006,1
109387,19,7.25,1,106007,-1
109388,2,15.0,2,106008,0
109389,8,15.0,2,106009,-1
109390,4,7.25,1,106010,-1
109391,4,7.75,1,106011,0
109392,8,19.0,2,106012,1
109393,13,14.0,2,106013,-1
109394,16,9.0,1,106014,1
109395,26,9.0,1,106015,0
109396,9,9.5,1,106016,1
109397,23,7.55,1,106017,1
109398,17,6.95,1,106018,1
109399,22,8.19,1,106019,0
109400,20,14.5,2,106020,-1
109401,21,18.89,2,106021,0
109402,29,17.0,2,106022,-1
109403,24,8.25,1,106023,1
109404,12,7.05,1,106024,0
109405,14,15.0,2,106025,0
109406,23,7.05,1,106026,0
109407,14,8.25,1,106027,1
109408,7,19.0,2,106028,1
109409,28,8.25,1,106029,1
109410,7,14.5,2,106030,-1
109411,15,16.0,2,106031,-1
109412,13,7.0,1,106032,-1
109413,11,12.2,2,106033,0
109414,23,7.05,1,106034,0
109415,32,9.5,1,106035,1
109416,24,8.25,1,106036,-1
109417,4,8.0,1,106037,1
109418,9,18.0,2,106037,0
109419,17,14.4,2,106038,1
109420,5,17.0,2,106039,0
109421,21,7.69,1,106040,-1
109422,29,16.5,2,106041,-1
109423,24,8.5,1,106042,1
109424,25,12.9,2,106043,0
109425,20,7.25,1,106044,-1
109426,32,16.0,2,106045,0
109427,8,17.0,2,106046,1
109428,27,8.0,1,106047,1
109429,25,7.45,1,106048,0
109430,7,18.0,2,106049,0
109431,31,7.5,1,106050,-1
109432,10,12.3,2,106051,0
109433,10,5.9,1,106052,0
109434,22,8.19,1,106053,0
109435,18,8.25,1,106054,-1
109436,32,16.0,2,106055,0
109437,29,9.25,1,106056,1
109438,6,9.0,1,106057,1
109439,24,8.25,1,106058,-1
109440,26,8.25,1,106059,1
109441,28,7.25,1,106060,-1
109442,23,7.05,1,106061,0
109443,12,14.1,2,106062,0
109444,21,8.19,1,106063,0
109445,5,16.0,2,106064,1
109446,9,8.75,1,106065,1
109447,31,16.0,2,106066,0
109448,7,8.25,1,106067,1
109449,26,18.5,2,106068,1
109450,6,8.0,1,106069,1
109451,13,17.5,2,106070,0
109452,13,8.25,1,106071,1
109453,1,13.6,2,106072,-1
109454,6,16.5,2,106073,1
109455,26,16.5,2,106074,1
109456,25,13.4,2,106075,0
109457,30,17.0,2,106076,1
109458,7,8.0,1,106077,0
109459,19,14.5,2,106078,-1
109460,23,15.1,2,106079,1
109461,17,14.4,2,106080,-1
109462,19,15.5,2,106081,0
109463,22,8.69,1,106082,1
109464,8,7.75,1,106083,-1
109465,9,9.5,1,106084,1
109466,32,15.0,2,106085,-1
109467,9,9.25,1,106086,0
109468,1,14.6,2,106087,0
109469,3,7.25,1,106088,-1
109470,16,17.0,2,106089,0
109471,24,8.25,1,106090,1
109472,28,8.75,1,106091,0
109473,11,12.2,2,106092,0
109474,29,17.5,2,106093,0
109475,14,7.0,1,106094,-1
109476,5,16.5,2,106095,-1
109477,11,13.7,2,106096,-1
109478,17,14.4,2,106097,1
109479,19,18.0,2,106098,0
109480,11,12.2,2,106099,0
109481,25,6.2,1,106100,-1
109482,16,15.5,2,106101,0
109483,5,14.0,2,106102,-1
109484,5,16.0,2,106103,1
109485,30,15.5,2,106103,0
109486,5,14.0,2,106104,-1
109487,2,8.0,1,106105,1
109488,30,15.0,2,106106,-1
109489,24,17.0,2,106107,1
109490,18,8.0,1,106108,0
109491,23,15.1,2,106109,1
109492,6,7.5,1,106110,0
109493,28,16.5,2,106111,1
109494,33,9.0,1,106112,0
109495,6,17.0,2,106113,0
109496,22,8.69,1,106114,1
109497,29,8.75,1,106115,0
109498,18,16.0,2,106116,0
109499,23,17.1,2,106117,1
109500,26,16.0,2,106118,0
109501,17,7.2,1,106119,1
109502,23,6.8,1,106120,-1
109503,28,16.0,2,106121,0
109504,28,16.5,2,106121,1
109505,32,8.0,1,106122,0
109506,30,16.5,2,106123,1
109507,30,15.5,2,106124,0
109508,3,16.0,2,106125,0
109509,24,16.5,2,106126,-1
109510,13,14.0,2,106127,-1
109511,30,8.25,1,106128,-1
109512,25,7.7,1,106129,0
109513,32,8.25,1,106130,0
109514,19,17.0,2,106131,1
109515,31,17.5,2,106132,1
109516,11,13.2,2,106133,1
109517,13,7.0,1,106134,-1
109518,8,15.0,2,106135,-1
109519,17,7.2,1,106136,1
109520,11,13.2,2,106137,-1
109521,17,15.9,2,106138,1
109522,4,16.5,2,106139,1
109523,3,15.5,2,106140,0
109524,18,9.25,1,106141,1
109525,9,8.0,1,106142,0
109526,16,8.75,1,106143,0
109527,22,7.94,1,106144,-1
109528,9,19.0,2,106145,1
109529,16,16.0,2,106146,1
109530,32,15.0,2,106147,-1
109531,30,14.5,2,106148,-1
109532,7,7.25,1,106149,-1
109533,8,8.0,1,106150,0
109534,31,19.0,2,106151,1
109535,28,9.5,1,106152,1
109536,14,8.5,1,106153,0
109537,13,15.0,2,106154,0
109538,8,8.0,1,106155,0
109539,28,7.75,1,106156,0
109540,16,18.0,2,106157,1
109541,28,17.5,2,106158,0
109542,6,8.25,1,106159,-1
109543,33,17.5,2,106160,-1
109544,18,8.25,1,106161,1
109545,31,9.75,1,106162,1
109546,27,14.0,2,106163,-1
109547,3,8.25,1,106164,1
109548,6,16.0,2,106165,-1
109549,8,8.5,1,106166,-1
109550,25,13.9,2,106167,-1
109551,26,8.0,1,106168,0
109552,33,19.0,2,106169,1
109553,23,14.1,2,106170,0
109554,18,7.75,1,106171,0
109555,31,9.5,1,106171,1
109556,12,6.55,1,106172,-1
109557,2,14.5,2,106173,0
109558,2,15.5,2,106174,1
109559,30,15.0,2,106175,-1
109560,10,7.15,1,106176,0
109561,8,7.75,1,106177,-1
109562,21,7.69,1,106178,-1
109563,28,9.25,1,106179,1
109564,24,16.5,2,106180,-1
109565,11,6.6,1,106181,-1
109566,12,15.1,2,106182,-1
109567,17,11.9,2,106183,-1
109568,3,8.25,1,106184,1
109569,13,14.0,2,106185,-1
109570,6,16.0,2,106186,1
109571,15,8.0,1,106187,1
109572,30,8.25,1,106188,1
109573,32,17.5,2,106189,1
109574,29,17.0,2,106190,1
109575,15,16.0,2,106191,1
109576,8,9.0,1,106192,0
109577,20,7.75,1,106193,0
109578,15,7.5,1,106194,0
109579,22,7.94,1,106194,-1
109580,21,15.39,2,106195,-1
109581,10,10.8,2,106196,-1
109582,25,11.9,2,106197,-1
109583,21,8.19,1,106198,0
109584,4,14.0,2,106199,-1
109585,33,8.25,1,106200,0
109586,24,7.75,1,106201,0
109587,20,15.5,2,106202,0
109588,15,17.0,2,106203,0
109589,22,17.39,2,106204,1
109590,22,16.89,2,106205,0
109591,13,17.5,2,106206,0
109592,12,7.55,1,106207,1
109593,17,7.2,1,106208,-1
109594,10,11.8,2,106209,0
109595,29,17.0,2,106210,1
109596,21,16.39,2,106211,0
109597,2,6.75,1,106212,-1
109598,33,7.5,1,106213,-1
109599,14,7.0,1,106214,-1
109600,21,18.39,2,106215,0
109601,29,8.25,1,106216,1
109602,33,8.5,1,106217,-1
109603,14,14.0,2,106218,-1
109604,8,9.5,1,106219,1
109605,19,15.0,2,106220,-1
109606,21,17.39,2,106221,1
109607,21,8.19,1,106222,0
109608,2,8.25,1,106223,0
109609,27,15.5,2,106224,0
109610,12,7.55,1,106225,-1
109611,24,17.0,2,106226,1
109612,1,16.1,2,106227,0
109613,32,19.0,2,106228,1
109614,5,17.0,2,106229,0
109615,18,7.25,1,106230,-1
109616,24,14.5,2,106231,-1
109617,2,8.0,1,106232,1
109618,27,16.0,2,106233,1
109619,27,8.5,1,106234,0
109620,6,14.0,2,106235,-1
109621,33,8.5,1,106236,1
109622,10,6.4,1,106237,1
109623,21,7.69,1,106238,-1
109624,23,14.6,2,106239,0
109625,29,15.5,2,106240,0
109626,7,16.0,2,106241,0
109627,19,7.5,1,106242,-1
109628,19,15.5,2,106243,0
109629,1,14.6,2,106244,0
109630,1,7.05,1,106245,0
109631,17,5.95,1,106246,-1
109632,16,7.75,1,106247,0
109633,20,8.25,1,106248,1
109634,9,8.0,1,106249,0
109635,17,16.39,2,106250,1
109636,12,7.3,1,106251,0
109637,24,8.25,1,106252,1
109638,19,8.5,1,106253,1
109639,19,7.75,1,106254,0
109640,30,7.75,1,106255,0
109641,24,8.75,1,106256,0
109642,3,7.25,1,106257,-1
109643,32,8.0,1,106258,0
109644,9,17.0,2,106259,1
109645,6,16.0,2,106260,-1
109646,13,15.0,2,106261,0
109647,10,13.8,2,106262,0
109648,7,15.0,2,106263,-1
109649,1,7.05,1,106264,0
109650,9,8.75,1,106265,1
109651,8,17.0,2,106266,1
109652,7,18.5,2,106267,1
109653,9,8.5,1,106268,1
109654,27,8.5,1,106269,0
109655,19,8.5,1,106270,-1
109656,24,15.5,2,106271,0
109657,28,19.0,2,106272,1
109658,11,6.1,1,106273,0
109659,25,6.7,1,106274,0
109660,25,7.45,1,106275,0
109661,21,18.89,2,106276,0
109662,30,7.75,1,106277,0
109663,19,7.25,1,106278,-1
109664,4,7.5,1,106279,0
109665,13,16.5,2,106280,1
109666,7,16.5,2,106281,1
109667,13,8.25,1,106282,1
109668,20,7.75,1,106283,0
109669,33,9.0,1,106284,0
109670,22,8.69,1,106285,1
109671,11,6.6,1,106286,1
109672,22,9.69,1,106287,1
109673,2,8.75,1,106288,1
109674,17,5.95,1,106289,-1
109675,22,18.89,2,106290,0
109676,29,17.0,2,106291,1
109677,20,17.0,2,106292,-1
109678,31,16.0,2,106293,0
109679,31,16.5,2,106294,0
109680,1,13.1,2,106295,-1
109681,7,18.5,2,106296,1
109682,3,16.0,2,106297,0
109683,23,13.1,2,106298,-1
109684,17,13.9,2,106299,1
109685,15,8.25,1,106300,1
109686,30,17.5,2,106301,0
109687,33,17.0,2,106302,1
109688,1,6.8,1,106303,-1
109689,4,8.5,1,106304,0
109690,9,15.0,2,106305,-1
109691,10,14.3,2,106306,0
109692,20,15.5,2,106307,0
109693,30,8.25,1,106308,1
109694,25,7.2,1,106309,1
109695,28,17.5,2,106310,0
109696,7,8.25,1,106311,1
109697,4,7.5,1,106312,0
109698,23,7.8,1,106313,1
109699,32,17.5,2,106314,-1
109700,16,8.0,1,106315,-1
109701,15,7.5,1,106316,0
109702,30,16.5,2,106317,1
109703,26,7.25,1,106318,-1
109704,16,17.0,2,106319,0
109705,4,16.0,2,106320,1
109706,20,7.5,1,106321,-1
109707,15,8.0,1,106322,-1
109708,19,17.0,2,106323,1
109709,31,8.0,1,106324,0
109710,32,9.5,1,106325,1
109711,30,16.5,2,106326,-1
109712,6,16.0,2,106327,1
109713,30,7.75,1,106328,0
109714,33,15.5,2,106329,-1
109715,10,11.3,2,106330,-1
109716,16,7.5,1,106331,0
109717,7,7.25,1,106332,-1
109718,8,16.5,2,106333,0
109719,30,16.5,2,106334,1
109720,33,8.0,1,106335,0
109721,8,19.0,2,106336,1
109722,23,13.1,2,106337,-1
109723,15,17.5,2,106338,0
109724,22,7.69,1,106339,-1
109725,28,8.25,1,106340,1
109726,2,15.5,2,106341,1
109727,15,7.5,1,106342,0
109728,29,7.5,1,106343,-1
109729,5,15.0,2,106344,0
109730,4,9.0,1,106345,1
109731,31,8.0,1,106346,0
109732,31,7.5,1,106347,-1
109733,6,8.25,1,106348,1
109734,5,16.0,2,106349,1
109735,19,16.0,2,106350,0
109736,30,16.5,2,106351,1
109737,9,15.0,2,106352,-1
109738,18,14.5,2,106353,-1
109739,27,7.0,1,106354,-1
109740,25,11.9,2,106355,-1
109741,9,18.5,2,106356,0
109742,18,7.25,1,106357,-1
109743,14,8.25,1,106358,1
109744,2,17.5,2,106359,1
109745,6,15.0,2,106360,0
109746,33,17.5,2,106361,-1
109747,13,15.0,2,106362,0
109748,29,7.75,1,106363,0
109749,23,7.05,1,106364,0
109750,24,15.0,2,106365,-1
109751,6,7.0,1,106366,-1
109752,9,8.0,1,106367,0
109753,14,15.0,2,106368,0
109754,9,16.0,2,106369,0
109755,14,15.0,2,106370,0
109756,26,9.25,1,106371,1
109757,5,15.5,2,106372,0
109758,8,15.0,2,106373,-1
109759,17,11.9,2,106374,-1
109760,4,15.0,2,106375,0
109761,5,15.0,2,106376,0
109762,3,14.5,2,106377,-1
109763,11,7.1,1,106378,0
109764,19,17.0,2,106379,1
109765,17,13.9,2,106380,1
109766,10,13.3,2,106380,1
109767,23,7.3,1,106381,0
109768,16,16.0,2,106382,1
109769,33,16.0,2,106383,0
109770,12,15.1,2,106384,1
109771,9,15.0,2,106385,-1
109772,31,16.0,2,106386,0
109773,31,16.0,2,106387,0
109774,29,8.5,1,106388,1
109775,1,15.1,2,106389,-1
109776,4,17.0,2,106390,0
109777,29,15.0,2,106391,-1
109778,26,16.0,2,106392,0
109779,5,17.0,2,106393,0
109780,3,7.5,1,106394,-1
109781,32,8.0,1,106395,0
109782,17,15.9,2,106396,1
109783,28,16.5,2,106397,1
109784,7,16.5,2,106398,1
109785,10,5.9,1,106399,0
109786,5,8.0,1,106400,1
109787,7,7.25,1,106401,-1
109788,10,6.65,1,106402,-1
109789,16,14.0,2,106403,-1
109790,13,9.0,1,106404,1
109791,13,9.0,1,106405,1
109792,30,7.25,1,106406,-1
109793,2,7.0,1,106407,-1
109794,3,15.5,2,106408,0
109795,26,8.25,1,106409,1
109796,9,17.0,2,106410,1
109797,1,16.1,2,106411,0
109798,13,16.0,2,106412,1
109799,27,8.0,1,106413,1
109800,7,7.75,1,106414,0
109801,1,8.05,1,106415,0
109802,16,8.0,1,106416,-1
109803,26,14.5,2,106417,-1
109804,4,17.0,2,106418,0
109805,14,7.75,1,106419,0
109806,26,15.5,2,106420,0
109807,28,17.0,2,106421,-1
109808,32,17.5,2,106422,1
109809,11,11.7,2,106423,-1
109810,26,8.25,1,106424,-1
109811,33,16.0,2,106425,0
109812,26,16.5,2,106426,1
109813,2,16.5,2,106427,0
109814,24,15.5,2,106428,0
109815,15,8.25,1,106429,-1
109816,20,17.5,2,106430,0
109817,15,7.75,1,106431,0
109818,30,17.0,2,106432,1
109819,33,17.5,2,106433,1
109820,3,16.5,2,106434,-1
109821,32,15.5,2,106435,-1
109822,9,17.0,2,106436,1
109823,15,8.0,1,106437,1
109824,23,14.1,2,106438,0
109825,7,16.5,2,106439,-1
109826,22,15.39,2,106440,-1
109827,7,16.5,2,106441,1
109828,31,16.5,2,106442,0
109829,2,7.25,1,106443,0
109830,16,17.5,2,106444,0
109831,26,18.0,2,106445,0
109832,11,5.6,1,106446,-1
109833,28,15.5,2,106447,0
109834,8,15.0,2,106448,-1
109835,33,15.5,2,106449,-1
109836,18,18.5,2,106450,1
109837,2,7.75,1,106451,1
109838,16,8.0,1,106452,1
109839,26,8.25,1,106453,1
109840,30,8.5,1,106454,1
109841,32,17.0,2,106455,-1
109842,1,13.1,2,106456,-1
109843,29,15.5,2,106457,0
109844,10,5.4,1,106458,-1
109845,19,14.5,2,106459,-1
109846,30,15.5,2,106460,0
109847,31,16.0,2,106461,0
109848,22,8.19,1,106462,0
109849,10,12.8,2,106463,1
109850,12,7.55,1,106464,-1
109851,19,7.25,1,106465,-1
109852,13,8.0,1,106466,1
109853,16,15.0,2,106467,0
109854,1,15.1,2,106468,1
109855,16,14.0,2,106469,-1
109856,9,7.5,1,106470,-1
109857,6,14.0,2,106471,-1
109858,25,5.95,1,106472,-1
109859,15,7.25,1,106473,-1
109860,4,7.5,1,106474,0
109861,18,16.5,2,106474,-1
109862,11,6.1,1,106475,0
109863,21,15.89,2,106476,-1
109864,20,8.25,1,106477,-1
109865,12,14.1,2,106478,0
109866,7,15.5,2,106479,0
109867,31,19.0,2,106480,1
109868,15,7.25,1,106481,-1
109869,19,15.5,2,106482,0
109870,3,18.5,2,106483,1
109871,21,7.69,1,106484,-1
109872,19,8.25,1,106485,1
109873,27,7.75,1,106486,0
109874,33,17.0,2,106486,1
109875,23,7.05,1,106487,0
109876,23,15.1,2,106488,1
109877,7,8.0,1,106489,0
109878,20,16.5,2,106490,1
109879,27,18.0,2,106491,1
109880,1,16.1,2,106492,0
109881,27,15.0,2,106493,0
109882,11,14.2,2,106494,0
109883,21,17.39,2,106495,1
109884,31,8.5,1,106496,1
109885,11,6.35,1,106497,0
109886,9,16.5,2,106498,0
109887,14,8.25,1,106499,1
109888,16,9.0,1,106500,1
109889,13,16.0,2,106501,1
109890,16,7.0,1,106502,-1
109891,14,7.0,1,106503,-1
109892,24,7.75,1,106504,0
109893,28,14.5,2,106505,-1
109894,32,19.0,2,106506,1
109895,14,7.75,1,106507,0
109896,29,9.25,1,106508,1
109897,14,7.5,1,106509,0
109898,14,9.0,1,106510,1
109899,15,7.0,1,106511,-1
109900,20,7.75,1,106512,0
109901,29,17.0,2,106513,1
109902,16,16.5,2,106513,-1
109903,17,7.2,1,106514,1
109904,28,14.5,2,106515,-1
109905,25,6.45,1,106516,0
109906,9,18.0,2,106517,0
109907,16,16.0,2,106518,1
109908,15,8.25,1,106519,1
109909,20,9.25,1,106520,1
109910,29,15.5,2,106521,0
109911,11,6.6,1,106522,1
109912,14,14.0,2,106523,-1
109913,5,7.5,1,106524,0
109914,10,10.8,2,106525,-1
109915,12,14.1,2,106526,0
109916,20,15.0,2,106527,-1
109917,8,9.5,1,106528,1
109918,29,8.75,1,106529,0
109919,2,17.5,2,106530,1
109920,15,16.0,2,106531,-1
109921,25,11.9,2,106532,-1
109922,33,8.0,1,106533,0
109923,32,7.75,1,106534,-1
109924,23,15.1,2,106535,-1
109925,5,7.0,1,106536,-1
109926,3,7.5,1,106537,-1
109927,1,14.1,2,106538,0
109928,1,8.8,1,106539,1
109929,9,17.5,2,106540,1
109930,31,9.5,1,106541,1
109931,14,16.5,2,106542,1
109932,24,8.5,1,106543,1
109933,2,7.75,1,106544,1
109934,15,14.0,2,106545,-1
109935,1,7.55,1,106546,-1
109936,24,16.5,2,106547,1
109937,31,15.0,2,106548,-1
109938,18,8.25,1,106549,1
109939,19,7.5,1,106550,-1
109940,26,14.5,2,106551,-1
109941,31,8.5,1,106552,-1
109942,23,6.8,1,106553,-1
109943,11,7.6,1,106554,1
109944,29,18.5,2,106555,1
109945,29,9.25,1,106556,1
109946,10,6.4,1,106557,1
109947,6,7.5,1,106558,0
109948,12,13.6,2,106559,-1
109949,26,8.0,1,106560,0
109950,28,8.25,1,106561,-1
109951,27,7.0,1,106562,-1
109952,32,17.0,2,106563,1
